"N"	"N.honest"
"401"	3.8582895892426	3.69117454688144
"402"	3.86104772364487	3.70952554497407
"403"	3.83705324087307	3.78751167434103
"404"	3.73125044623393	3.77495647132584
"405"	3.79621075909486	3.69089574349256
"406"	3.83012501076748	3.74967042058392
"407"	3.75978275159223	3.74008464588617
"408"	3.75391017813645	3.78228284568562
"409"	3.81146869927921	3.77106721883939
"410"	3.7840340679398	3.80064044135137
"411"	3.78442111755357	3.7706777300907
"412"	3.85371988099338	3.72888920296552
"413"	3.70402134704557	3.77333172325661
"414"	3.78071221605528	3.71614798904308
"415"	3.87203372289396	3.71870169496588
"416"	3.72027631639189	3.70892559657399
"417"	3.82884414093412	3.77035248216327
"418"	3.83377327528938	3.71173775676103
"419"	3.83908703157158	3.77140880016465
"420"	3.85489756829005	3.74165981407232
"421"	3.73532561738646	3.73176371806822
"422"	3.80613941764646	3.75451459035019
"423"	3.78525349637439	3.67890707338455
"424"	3.82581155368575	3.74379040899799
"425"	3.75512335322973	3.78715315432125
"426"	3.7910972805738	3.74188157824155
"427"	3.80253196137213	3.76730771276838
"428"	3.81448261326303	3.72499517784499
"429"	3.83817309824414	3.74750988468857
"430"	3.891317551482	3.73453545792291
"431"	3.75195431601599	3.71054624995234
"432"	3.75458531576885	3.68142255344917
"433"	3.7131103009273	3.81081338686157
"434"	3.80578022124774	3.71476792200853
"435"	3.80554079032669	3.79891228083266
"436"	3.77389497120245	3.75630016697589
"437"	3.79071592991162	3.73232482527821
"438"	3.71759102154235	3.68068825527487
"439"	3.78343644627296	3.73090038569347
"440"	3.87219448156891	3.74971031907686
"441"	3.77427845750284	3.66783051222107
"442"	3.9233512312753	3.73219067492714
"443"	3.76873610916239	3.66188911887479
"444"	3.78139737705206	3.73795295802979
"445"	3.79791931859673	3.69845024411655
"446"	3.80847360146974	3.78616061716009
"447"	3.88638355029723	3.69732628701121
"448"	3.79817214686622	3.71455940297099
"449"	3.75855554421162	3.74889363269653
"450"	3.66488157456246	3.67293854288091
"451"	3.83523991966528	3.76517056122772
"452"	3.70405269491969	3.70672181291557
"453"	3.70871997790298	3.75380864567574
"454"	3.77340079386799	3.68950245872231
"455"	3.77796140693606	3.80063895643879
"456"	3.81581099973692	3.71009055193611
"457"	3.70842309035599	3.76957277876921
"458"	3.74628318133204	3.77532974600183
"459"	3.73053566347015	3.74369705162475
"460"	3.74927142410552	3.72532715109747
"461"	3.80212207785986	3.83596337127222
"462"	3.82262851413211	3.8078474468915
"463"	3.8015057060151	3.70336769711179
"464"	3.83177167229094	3.69216900027917
"465"	3.70619150289933	3.80266610747624
"466"	3.75220514212855	3.80108319052765
"467"	3.76292222507441	3.68975506345277
"468"	3.69695430079571	3.752015707535
"469"	3.77776315870487	3.69977407564414
"470"	3.83589358491225	3.71955858573708
"471"	3.80771434666056	3.72339726527184
"472"	3.78232404870604	3.72497965445691
"473"	3.84427266160634	3.66964927428774
"474"	3.74599781287183	3.65735630958522
"475"	3.830464305666	3.69565208749088
"476"	3.79397232475927	3.7094206122876
"477"	3.78823755717602	3.65916829395415
"478"	3.72754645461187	3.69219998905962
"479"	3.82837957040971	3.75632710061655
"480"	3.74662248044191	3.73285896398105
"481"	3.76956218221118	3.70182815109209
"482"	3.81189310424759	3.71432133572406
"483"	3.80650808968571	3.78278539880478
"484"	3.79312363722006	3.69971878034318
"485"	3.76421279912129	3.73837533176023
"486"	3.74467321137019	3.76268337396167
"487"	3.86060176883343	3.74650003384045
"488"	3.74735375679467	3.77580478471423
"489"	3.69877733597923	3.68587323334202
"490"	3.7753484959656	3.73445439671421
"491"	3.8650736488637	3.82225667983237
"492"	3.81115408759807	3.76241996949246
"493"	3.87087493298457	3.69355771237949
"494"	3.7811023404526	3.72101578755386
"495"	3.82712288734864	3.75574224009676
"496"	3.808530243918	3.72071887910678
"497"	3.80451586535122	3.73152512626781
"498"	3.72637031249533	3.71295669239599
"499"	3.76571675649549	3.66411842232185
"500"	3.80016687691664	3.73755309855396
"501"	3.8060637343473	3.74196479487676
"502"	3.80354576967191	3.7461022463781
"503"	3.66246580946583	3.76194978121347
"504"	3.83571614840888	3.73107253297185
"505"	3.79083774520033	3.7459422375239
"506"	3.84699905935457	3.71383075301615
"507"	3.74152447304101	3.7448455694585
"508"	3.85156661286998	3.73623876843173
"509"	3.7868661823623	3.72396672256628
"510"	3.71483445895066	3.74539577585665
"511"	3.84091312167054	3.7093424318823
"512"	3.85208274172343	3.76178420896275
"513"	3.83624311399272	3.70409374181974
"514"	3.77727573596668	3.72333994454645
"515"	3.81290407663922	3.65400870890651
"516"	3.76335515037774	3.78288016193087
"517"	3.72343935058917	3.77315302869627
"518"	3.82477648200027	3.76376134365728
"519"	3.78252715217137	3.74378355149128
"520"	3.81831582589212	3.70521418482076
"521"	3.76293347972777	3.65997986861734
"522"	3.8440591411822	3.67280103535892
"523"	3.73687477541072	3.75611384502611
"524"	3.80325926348909	3.70400990881621
"525"	3.80827842414282	3.74196588637245
"526"	3.84698706532497	3.76202842052964
"527"	3.82688536022021	3.75428916366406
"528"	3.7978925010543	3.78408428673585
"529"	3.86457792167662	3.75657377142518
"530"	3.74542157874071	3.81909223201474
"531"	3.85318941943861	3.80550040305141
"532"	3.76712247291772	3.74940336246303
"533"	3.91471306819781	3.72951276993732
"534"	3.73332431526033	3.78277723453664
"535"	3.77012420630362	3.70871914666801
"536"	3.88442953893794	3.75145284017607
"537"	3.71321737992855	3.75522492168511
"538"	3.78598063693333	3.72161865539806
"539"	3.85400904732733	3.72184048049478
"540"	3.75600848428094	3.72803680461473
"541"	3.84001426307704	3.77871664217787
"542"	3.72244856294574	3.68825998258861
"543"	3.8281685461661	3.72414546534973
"544"	3.76001805543826	3.71511897705228
"545"	3.80611216955434	3.67735039693326
