"N"	"N.honest"
"324"	3.45224328960707	5.20254289238096
"325"	3.48897399533819	3.75265341930737
"326"	2.8606394076813	6.2477168756258
"327"	5.18239909802996	5.46906277573138
"328"	6.6766226337318	5.11043848680253
"329"	3.08330134542231	6.50989561392738
"330"	4.94677225812594	4.42780913510387
"331"	6.01351236780022	4.75818687745152
"332"	5.03425454076305	4.18619733133244
"333"	4.16299521806894	4.96285543097374
"334"	3.45453819293513	4.92435391766263
"335"	3.50857826351048	6.03780108539282
"336"	3.79485871070921	3.39197473708731
"337"	2.80414538049044	5.50933167268039
"338"	3.35371496563642	3.36776352950361
"339"	3.34947431208676	6.70752365710301
"340"	5.70099350826625	5.13084768029637
"341"	4.86163863315989	8.21167256172194
"342"	5.39619182959802	4.7126837574043
"343"	3.43020783533515	3.18411330881207
"344"	3.97322980606023	5.1505564353166
"345"	3.1176744060711	4.71491689524637
"346"	3.54590391537416	3.99619277573841
"347"	3.50701555833385	5.6790044956893
"348"	5.47096391786201	4.88585073108277
"349"	4.15978011703889	5.70469541469647
"350"	4.90327776910749	4.32773575515791
"351"	3.59711584561711	4.92853619980274
"352"	6.21231592154553	6.17734024932494
"353"	4.5023957958064	4.20222185120857
"354"	4.1114440188845	4.6672663770105
"355"	3.67925178733236	5.68547877867777
"356"	3.29007156223751	5.89323959039673
"357"	5.35921423486499	5.65111286326035
"358"	2.75781171285899	5.79668397038369
"359"	5.62530175348544	5.17757772556303
"360"	6.3661004685718	4.3312348027607
"361"	2.8911351767815	4.19063691083309
"362"	3.53911095601729	5.00069906336495
"363"	3.68745108238583	2.53248717563556
"364"	2.86889868979611	7.13663652241891
"365"	5.53614512497628	5.6583297518972
"366"	3.83935184728782	4.30836562553662
"367"	6.40611366385427	5.27064666624526
"368"	6.47037703203689	4.30971068190491
"369"	5.03247066092549	5.69032443172564
"370"	4.52892403797683	4.5124478689407
"371"	4.71463918857111	4.37246045455959
"372"	5.56113828439344	4.75399621289447
"373"	5.10832423659228	7.47541050708633
"374"	4.42318430923507	3.85561469884771
"375"	3.90419947202819	2.47326031246158
"376"	5.35153434560503	4.36358169417835
"377"	3.51668660317075	4.51788021174598
"378"	3.11884568386925	5.15157193132228
"379"	3.79685572787444	4.24839500464187
"380"	5.56101575309424	6.32762505737053
"381"	2.86365248843873	5.74742258369724
"382"	3.9007683690571	4.76741573527785
"383"	3.14678500581905	5.80821047658978
"384"	2.74423513617743	5.09235503146961
"385"	4.01982758582379	6.46529908301109
"386"	4.24155648494302	5.20231814299626
"387"	3.80728528002207	5.98517366575042
"388"	4.17832143027842	5.39067891227907
"389"	3.54588590801355	4.89735234685836
"390"	5.55027226247145	4.20581515920312
"391"	5.76352779123163	4.66256532926853
"392"	3.15942072026686	3.66938225250719
"393"	7.3788977668535	4.29879275785155
"394"	3.37856184159623	3.85061688725792
"395"	4.94637998850017	2.57603149423363
"396"	5.49549436529469	7.53238337339553
"397"	5.07675756697897	5.59439861066564
"398"	3.83878562581323	5.09594135099471
"399"	5.5614602412292	4.09428548869127
"400"	4.15165561837549	5.60288348435753
"401"	3.72427302745412	5.35232895327497
"402"	3.82387521639069	5.64483589193009
"403"	5.39735743163874	6.55702530060905
"404"	3.11410317117841	5.65596730605908
"405"	2.3146680792623	5.52961492227707
"406"	5.14874971979994	2.84032356749885
"407"	6.16448574534788	4.40703422707713
"408"	3.15682735248986	5.32542174430707
"409"	5.96151789764176	3.96429300861817
"410"	3.09625366765239	5.06795802835655
"411"	3.55290343772086	6.41499644611777
"412"	2.9858928919381	4.56729555077125
"413"	3.57235579269682	3.58223292915045
"414"	4.51643228529487	5.34601650879637
"415"	4.46243144338734	4.48118044914718
"416"	5.48692835135046	1.69849986971441
"417"	5.75839623099083	4.19384134720558
"418"	7.08140719575047	5.56911721247685
"419"	3.12024329079435	6.26755513490901
"420"	3.87155223499293	4.0056140848621
"421"	5.26058479017533	4.74873479576482
"422"	5.0935446321369	3.03532060269035
"423"	3.71814386200883	4.81271479799989
"424"	5.22094718757183	6.09969993140977
"425"	4.6596366859806	5.71287634498396
"426"	2.95876173662156	4.97776068416283
"427"	2.57141459051794	5.69421144688892
"428"	4.58640373243158	4.22721266099077
"429"	4.46262599234008	3.35225286810163
"430"	5.66615602667704	5.91537107543464
"431"	4.53605505481431	5.54773671094347
"432"	4.99027822005286	4.97162100492666
"433"	6.71236536063094	4.49961117686173
"434"	3.53805242487321	6.35957351845163
"435"	6.40983000014811	3.94872622235941
"436"	3.11489792221405	4.51642995867044
"437"	2.37739641259118	5.20416248704842
"438"	2.75163191069242	6.46020875473276
"439"	4.17494259662518	4.792707566806
"440"	5.3599545032343	4.46020703311478
"441"	4.32901504929096	7.99199177173147
"442"	3.79496637613488	2.71517712817506
"443"	8.94882501772352	4.74896296228723
"444"	3.75212301196115	6.72562088217649
"445"	5.34544979124684	4.9273917120476
"446"	6.48556754811589	3.83003060301043
"447"	4.5409294495837	4.79433760329247
"448"	4.01065558476071	4.78105708337989
"449"	4.31413542769721	5.85354697043612
"450"	3.42633071104136	5.09605476836367
"451"	5.29305847838031	5.48805964240315
"452"	5.29843153767884	5.88987617393232
"453"	2.87571328369737	5.53576828918274
"454"	5.44607295926375	5.57121214414552
"455"	6.14749615881277	5.65536913079018
"456"	5.8593068035099	4.15147996150907
"457"	5.48037695481177	5.11270079210198
"458"	4.05167241252121	3.97094564826578
"459"	2.92826151285438	5.26163247670226
"460"	5.85353445675577	4.68362033840573
"461"	3.70827231817474	3.6807056317776
"462"	4.20186178537106	5.09583715403048
"463"	5.9563818767573	5.0112172509784
"464"	3.87087131404386	6.90643151303269
"465"	2.85335555636203	5.38616797204378
"466"	3.01989628101182	4.29349821906284
"467"	6.18968810478456	5.08600816352044
"468"	3.45005816500702	4.61308631680849
"469"	4.34700355713227	6.85009405173604
"470"	4.34830064265847	4.20746008225941
"471"	4.78188243027953	2.66960794343818
"472"	5.04450477325412	5.02252274631956
"473"	3.89331086218789	5.74670063726848
"474"	3.40813166659255	3.15311362044488
"475"	5.88206241438395	6.40201780208012
"476"	5.26096247988685	5.09171127626256
