"forest"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
31	1.53461145939022	1.26978122812777	1.1158236689568	1.04511504786974	1.00920259336768	0.989423224155917	0.980933705311884	0.980540760525097	1.03265584088278	-0.236633909842487	-0.0232261170577899	0.100837297940462	0.157816331962021	0.186755617376038	0.202694400142774	0.209535497813809	0.209852143988359	0.167856318145843	1.18997379652542	1.07549597396048	1.0241389860143	0.997262021242589	0.982972626672145	0.978161804613063	0.978747059593157	1.03235177957735	1.09715865587151	0.0410849993313214	0.133334510725548	0.174719443969079	0.1963776727194	0.207892476527755	0.211769174864703	0.211297559623033	0.168101339462911	0.115878100592946
32	1.53515868298947	1.2704146908745	1.11735713986627	1.04495586800152	1.00872944131484	0.989014363928072	0.980725984406179	0.979469678109207	1.03268157145616	-0.237074878307147	-0.0237365794998845	0.0996015831184494	0.15794460366337	0.187136896865041	0.203023871436009	0.209702885274789	0.210715252906008	0.167835583712148	1.19141031401182	1.07545854453952	1.02149594853326	0.997918233646514	0.984039302529997	0.978415352874522	0.979026100181257	1.03406920058583	1.09859517011907	0.039927412357174	0.133364672426025	0.176849279344697	0.195848877951326	0.207032918540905	0.211564858406629	0.211072700717312	0.166717392377436	0.114720516228747
33	1.53664500360293	1.26869404484262	1.11626338354882	1.04524147920158	1.00808071835517	0.989923966839661	0.981210603798492	0.979690321316135	1.03314905508513	-0.238272598068888	-0.0223500335980911	0.100482963316011	0.157714449970154	0.187659656424225	0.202290887332392	0.209312365074881	0.210537452284232	0.167458872001609	1.18970328110773	1.07482479241738	1.02543605965941	0.996710381834718	0.983604489383787	0.97864784493864	0.980234191637241	1.03276185656764	1.09761251658385	0.0413029884103125	0.133875368055119	0.173674224839972	0.196822199569246	0.207383303439804	0.211377509636034	0.210099185987235	0.167770887667618	0.115512366619185
34	1.53607680538165	1.27379726352264	1.11722067825534	1.04666453341382	1.00862831184001	0.989902607172323	0.981170233017499	0.98010473688738	1.03173228834575	-0.237814727652476	-0.0264623535149286	0.0997115477967616	0.156567712088306	0.187218389895145	0.202308099564694	0.209344897007598	0.210203504336019	0.168600543257567	1.19026321470009	1.0757938011397	1.02194498344285	0.996971479442042	0.984683588206399	0.978010996604472	0.98026719391699	1.03454217249807	1.09780872101366	0.0408517778688235	0.133094513046106	0.176487434141139	0.196611799631841	0.206513734671796	0.211890700281549	0.210072591804068	0.166336258050894	0.115354259464645
35	1.53367059392834	1.27137252188905	1.11821600409871	1.04699457583611	1.00819784738209	0.989445569539428	0.981455868178514	0.980398058012571	1.03322891788093	-0.235875733479575	-0.024508427191521	0.0989094856971201	0.15630175444242	0.187565270496349	0.20267639359212	0.20911472400596	0.209967137764099	0.167394516271159	1.1907185000832	1.07526709997036	1.02319043797969	0.997794419188682	0.984896935746367	0.978188754197511	0.978708920341848	1.03253932591262	1.09595063876801	0.0404848958545083	0.133518943948392	0.17548381116935	0.195948651191091	0.206341813107617	0.211747458116935	0.211328293325155	0.167950209249176	0.116851555407656
36	1.53705912291079	1.26982817616629	1.11763607962735	1.04589125781935	1.00820315585722	0.989546674437287	0.981791199511897	0.979418782626522	1.03207466016352	-0.23860630727957	-0.0232639491331801	0.0993768054620252	0.157190839731415	0.187560992774901	0.202594920366843	0.208844504403887	0.210756265945081	0.16832465023133	1.18937342279852	1.07507962460514	1.02446282538711	0.99682341755838	0.98439716247035	0.978438725440487	0.979230732385283	1.03372199831571	1.09692656961498	0.0415687976926074	0.13367001697243	0.174458484918301	0.196731112142491	0.206744544741461	0.211546024122905	0.210907802220695	0.166997177920659	0.116065122352149
37	1.53411935594023	1.27221944381439	1.11808429965474	1.04507972835027	1.00839061729928	0.989145845538465	0.981155266565498	0.9796585252921	1.03312293513393	-0.236237358774343	-0.0251909011594114	0.0990156169139086	0.157844793443382	0.187409930970545	0.202917919784901	0.209356957403695	0.210563074431961	0.167479920207116	1.18817316338485	1.07479588958873	1.02331856273125	0.997367747915316	0.98496326275674	0.97833758151946	0.979590573241418	1.03501434660112	1.09816359767851	0.0425360011384502	0.133898658783069	0.175380564571325	0.196292475135433	0.206288364901126	0.211627528794169	0.210617832142522	0.165955766621866	0.115068289674128
38	1.53521476178864	1.27174634268456	1.11704861231827	1.04644067570805	1.00769609865551	0.989019123387948	0.981363699560983	0.980401562344616	1.03346567833966	-0.237120068211243	-0.024809662705634	0.0998502034618159	0.156748103045403	0.187969594004895	0.203020036126792	0.209188996120355	0.209964313872871	0.167203727905813	1.19182874494891	1.07646826553002	1.02310189718839	0.997635126809201	0.984807187488102	0.978012032435426	0.978807202870917	1.03296725897371	1.09722704237394	0.0395902287120475	0.132551010304134	0.175555159877355	0.196077013557239	0.206414134827125	0.211889865579269	0.211249094445563	0.167605368520114	0.115822992788711
39	1.53644017738263	1.26902257491179	1.11605890346284	1.04475570098603	1.00917049306847	0.988962476674682	0.981521260601666	0.980109583195404	1.03323244035416	-0.238107543228392	-0.0226147725464758	0.100647739231547	0.158105903983047	0.186781484717426	0.20306568367235	0.209062028916646	0.210199599042073	0.167391677761242	1.18584205233998	1.07476816082538	1.02338684755209	0.997475183645865	0.984104866568939	0.978227796793726	0.978816503819209	1.03377542413414	1.0977549454499	0.0444144772491601	0.133921003415532	0.175325538705026	0.196205900343675	0.206980085158666	0.211715996473591	0.21124159947478	0.166954125864498	0.11539759335562
40	1.53436370237015	1.26936211962006	1.1173058119556	1.04576770493487	1.00869661397649	0.98917096140534	0.981616202966768	0.980180988510021	1.03307033963645	-0.236434260132752	-0.0228883874068282	0.0996429446203845	0.157290402187875	0.187163350075417	0.202897680699324	0.208985521636938	0.210142058592432	0.167522303166852	1.19452713952926	1.07783832277181	1.02466935415185	0.997462635245204	0.983865273154911	0.979022282977249	0.979699250060541	1.031654811702	1.09764344279952	0.0374157849987675	0.131446978900442	0.174292058118683	0.196216012204679	0.207173156400607	0.211075776729737	0.210530257246011	0.168662976158284	0.115487445387966
