"forest"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
41	1.53415166199064	1.27075701702915	1.11567630358542	1.04491276494294	1.00741093234004	0.989250520176973	0.981071704090775	0.980656687260651	1.03264070629062	-0.23626339191595	-0.0240124357294713	0.100956049181548	0.157979337343697	0.188199389197348	0.202833569960268	0.209424294441483	0.209758726901339	0.167868514034104	0.621071351032597	0.710803382545381	0.820384166073018	0.898230361314795	0.936788000671705	0.95503654889979	0.96752720546563	1.02693163082746	1.09362111164164	0.499522899806979	0.427214256281109	0.338910919336635	0.276180223433678	0.245109372228658	0.230404168897769	0.22033883974165	0.172469050716134	0.11872875515144
42	1.53295099630582	1.27002263639918	1.11594366690024	1.04624471469222	1.00866367030598	0.98900619637805	0.981065038093007	0.979835060636216	1.0338627786713	-0.235295861085169	-0.0234206507638408	0.100740600157412	0.156906014049977	0.187189897029577	0.203030453081973	0.209429666093593	0.210420817190571	0.166883733074087	0.61985468052573	0.709433745956308	0.819301135157722	0.897588632013286	0.937190918517539	0.95540394000994	0.967206400168001	1.0284084427656	1.09450205548997	0.500503327782211	0.428317948710775	0.339783656697657	0.276697347302609	0.24478468947721	0.230108114608452	0.220597353847665	0.171278993317575	0.11801886534262
43	1.53239265930784	1.26803295822	1.11734452584404	1.04609450579301	1.00789752414873	0.989631492129183	0.980969612365357	0.980617713977992	1.03275987280392	-0.234845937125201	-0.0218173110448532	0.0996117478591934	0.157027056687312	0.187807279567774	0.202526571839069	0.209506562880699	0.209790132689833	0.167772486241295	0.620416094204068	0.709047047203704	0.820375366701519	0.898479378787931	0.937129585494392	0.955093014806208	0.967328435582943	1.02618030109839	1.09334257206681	0.500050924545004	0.428629561651912	0.338918010122458	0.275979558014729	0.244834113385621	0.230358667051553	0.220499014211665	0.17307449375174	0.118953210326299
44	1.53595077141398	1.27084608641421	1.11744613828597	1.04659398902572	1.00809386674944	0.989885288407235	0.981104389196836	0.980415365140485	1.03181002956132	-0.237713165868051	-0.0240842103934871	0.0995298656403473	0.156624558778679	0.187649061071167	0.202322055522114	0.209397955845968	0.209953191184247	0.168537897157291	0.619941963611947	0.70981764605024	0.819658593777226	0.898582957634312	0.937078458250956	0.954866364840579	0.967558041499562	1.02822790548066	1.09449575311195	0.500432992569013	0.42800859100903	0.339495606294058	0.275896091210807	0.244875313184152	0.230541308091698	0.220313991181467	0.171424475437611	0.118023943979513
45	1.53241624463318	1.27158694217412	1.11548650591063	1.04411751104598	1.00701637521511	0.989190597795621	0.981055646816198	0.981083161257963	1.03297111717875	-0.234864942856525	-0.024681213204462	0.101108993589214	0.158620175733044	0.188517334640197	0.202881857133079	0.209437233853685	0.209415061927697	0.167602259467877	0.618737672603701	0.710090774387447	0.820443943001725	0.897863571965821	0.936849801699923	0.955197100585564	0.968192587643269	1.02685151254313	1.09470421488599	0.501403444789347	0.427788496364577	0.338862749373734	0.276475792806587	0.245059571188343	0.230274791746507	0.219802655707028	0.172533612326569	0.117855959505593
46	1.53638055981531	1.27078124631425	1.1166593934507	1.04621295409964	1.00737328444281	0.989007203573393	0.980955255517853	0.979933342265351	1.03300528159698	-0.238059501683473	-0.0240319603820323	0.100163847183847	0.15693160764603	0.188229726952268	0.20302964145509	0.209518132040015	0.210341619036172	0.16757472880021	0.620093589694304	0.710014977507639	0.819676151409732	0.897731189116774	0.936880295243751	0.95518191965804	0.967660700539412	1.02812827580755	1.09444412043875	0.500310807924873	0.427849575663351	0.339481457850424	0.276582470701641	0.245034998616505	0.230287024973128	0.220231265584019	0.171504759884497	0.118065551067836
47	1.53460806815302	1.2696094994036	1.11666900054331	1.04489886455447	1.00807378217467	0.989374469093729	0.980938562588855	0.979772316942943	1.03155542452206	-0.236631177086333	-0.0230877331285511	0.100156105513194	0.157990538675233	0.187665245797318	0.202733688369647	0.209531583680772	0.210471377857413	0.168743065197212	0.620792441401369	0.70940460817849	0.819471062160768	0.898318748460093	0.937035163642402	0.955348039631562	0.967945227289974	1.02597069131663	1.0928111745617	0.499747653183899	0.428341428767494	0.339646724646955	0.276108998538021	0.244910201220941	0.230153160735961	0.220001985771302	0.173243403323195	0.119381425670585
48	1.53530654405897	1.26972144608783	1.1176180545527	1.04563105564334	1.00759309349272	0.98886644854075	0.980927577333803	0.980259878778207	1.03341093943719	-0.237194028995992	-0.0231779429761074	0.0993913305839395	0.157400518104597	0.188052598518127	0.203143065895708	0.20954043591423	0.210078486552619	0.167247838082736	0.62001274547407	0.710754433601743	0.820386413360413	0.898573380057963	0.936654043346143	0.954760406328426	0.967852113326448	1.02695577323067	1.09556504712219	0.500375954515265	0.427253700743212	0.338909108408025	0.275903809096409	0.245217318882026	0.230626692498522	0.2200770196726	0.172449596075489	0.11716227621041
49	1.53290420910674	1.27038385631378	1.11864427501842	1.04574887695082	1.00778164842394	0.988813802300172	0.981113732052257	0.97992330363654	1.0334611054548	-0.235258158618802	-0.0237117321268578	0.098564372711894	0.157305574317197	0.187900655548861	0.203185489745684	0.209390427105219	0.210349708451066	0.167207412867534	0.620948450901114	0.710538222537703	0.819098426461197	0.898223491809222	0.937319368964951	0.955376246846084	0.967687883211403	1.02644779216876	1.09401491828593	0.49962193625636	0.427427929817184	0.339947005176785	0.276185759078211	0.244681180424132	0.230130430553825	0.220209361007626	0.172858941778514	0.118411414467406
50	1.53632368727532	1.26993512942649	1.11721442734862	1.04505810839379	1.00863448167168	0.989568621762101	0.981296917625002	0.979555202310403	1.03329736856934	-0.238013672160267	-0.0233501351365022	0.0997165849566024	0.157862215424143	0.187213418067908	0.202577234583298	0.209242810918943	0.210646335052786	0.167339356744017	0.620283549760443	0.708564597899137	0.819364201619389	0.898214199569046	0.936842008437448	0.954894387852379	0.96903367416309	1.02681139159566	1.09338018475938	0.500157732657602	0.4290183331329	0.33973283593479	0.276193247031745	0.24506585122267	0.230518726345396	0.219124884076197	0.172565942936269	0.118922900940307
51	1.53543130309771	1.27291857462624	1.11640359828223	1.04490792345256	1.00788476243849	0.989527968224325	0.981278756092549	0.98020359774426	1.0325468847686	-0.237294563406132	-0.0257542808110249	0.100369974264005	0.157983238755445	0.187817563319751	0.202609994369537	0.209257446002468	0.210123839423297	0.167944118106323	0.61968850109834	0.708900238732691	0.818977661729007	0.89815089837047	0.936914259446457	0.95532348619217	0.967293487909979	1.02738466635461	1.09437709481704	0.50063723992901	0.428747864126716	0.340044320860194	0.276244256952343	0.245007629288243	0.230172946601347	0.220527176048456	0.172103981700254	0.118119562235372
52	1.53725808891314	1.27088130691248	1.1190440688978	1.04503503196257	1.00739414011776	0.988939772928061	0.981087604221324	0.979814458451484	1.03231036263336	-0.238766639788431	-0.0241125920807315	0.0982422073421682	0.157880811073996	0.188212920851477	0.203083979002272	0.209411481660446	0.210437419021673	0.168134714423767	0.619541356999698	0.709130750944613	0.820516693847577	0.898280937472358	0.936148327400875	0.955422986321654	0.968393053989791	1.02691556248732	1.09499284518579	0.500755812862178	0.428562110777781	0.338804124656449	0.276139467715943	0.245624839289123	0.230092766544434	0.219641114177819	0.172481999045284	0.117623372935252
53	1.53293747527834	1.26834086175827	1.11738934824161	1.04511687312479	1.00789375798838	0.989346582063355	0.981205630926567	0.979553856422841	1.03337245116708	-0.23528496545359	-0.0220654285432944	0.0995756286862159	0.157814861119174	0.18781031444776	0.202756160538217	0.209316372357646	0.210647419607568	0.167278853034218	0.619265510386282	0.7095049446477	0.820273056660841	0.898611255082706	0.936704754611593	0.955400738492867	0.967167801611232	1.02612671856043	1.09371607657857	0.500978097971531	0.428260574764052	0.339000454486369	0.275873288315629	0.245176454290482	0.230110694482695	0.220628457671294	0.173117672096982	0.118652229682704
54	1.53502587468535	1.27001568602336	1.11575941467476	1.04621592289393	1.00859903586567	0.989496329053575	0.980811519337801	0.980477125795617	1.03275998593653	-0.236967857568199	-0.0234150499517447	0.100889075883042	0.156929215306472	0.187241981314586	0.202635490120393	0.209633958774682	0.209903422677722	0.167772395075795	0.618955726957636	0.709365849081735	0.81997668075645	0.898724840753754	0.936903477384472	0.955012892454345	0.967684556707865	1.02644038544797	1.0945505485331	0.501227730339533	0.428372661958846	0.339239282686946	0.275781757725505	0.245016317782902	0.230423231939717	0.220212041599545	0.172864910326475	0.117979788258219
55	1.53671249701577	1.27057094294103	1.11885837636952	1.0455010850662	1.00789677270689	0.98961230389618	0.981080456627749	0.979624262799042	1.03342165429452	-0.238326986195929	-0.0238624918946897	0.0983918437050917	0.157505252121789	0.187807885101153	0.202542034267332	0.209417241396263	0.210590684131141	0.167239203743515	0.620746176463826	0.710356121295011	0.81994780650114	0.898145898747472	0.936650232349761	0.955218519283576	0.968177157448903	1.02718791760923	1.09383055996951	0.499784934796943	0.427574672219215	0.339262550389672	0.276248285791889	0.245220389892169	0.230257531945595	0.219815089800017	0.172262527479888	0.118559975684156
56	1.53533711593707	1.27041387477006	1.11811779739342	1.04494746049079	1.00826455131655	0.98880322398212	0.981488372366874	0.979723281563284	1.03198256506377	-0.237218664691834	-0.0237359218595261	0.0989886234757332	0.157951378676548	0.187511518553626	0.203194014057641	0.209088531199116	0.21051089197214	0.168398863102987	0.618657028999654	0.709431971635952	0.819625602663099	0.898789804268262	0.936359099551288	0.955283305816194	0.968185054274892	1.02680700880191	1.0941629788727	0.501468429717465	0.428319378508986	0.339522191479647	0.275729408263072	0.245454993047682	0.230205325100242	0.21980872631124	0.172569474717121	0.118292103001823
57	1.53483656160016	1.27149225619534	1.11664896094298	1.04592076127524	1.00837314784982	0.989178353607538	0.980927870582029	0.979408727974179	1.03292029209621	-0.23681530365673	-0.0246049125282042	0.100172253997654	0.157167065000818	0.187424008353756	0.202891723850866	0.209540199606402	0.210764368272196	0.167643215776494	0.618944931693842	0.708876034471661	0.81923051076302	0.897645780733325	0.937198535023899	0.955098689910679	0.967015097333068	1.02664086323023	1.09369717255868	0.501236429472589	0.428767368614167	0.339840567859643	0.276651295225602	0.244778551878027	0.23035409388967	0.220751511156527	0.17270335958202	0.11866746308389
58	1.53581885565525	1.26869236403076	1.11687544794409	1.04552265317743	1.00838817644616	0.98997867725988	0.981197273649831	0.979758481421111	1.03464201482462	-0.237606864367765	-0.0223486791517067	0.0999897442789941	0.157487871919421	0.187411897879969	0.202246800107283	0.209323106890835	0.210482526917556	0.16625580224177	0.621810767552911	0.710557943596403	0.819192797132798	0.898683084806599	0.936682245007689	0.955119395018728	0.968424802391696	1.02622617628441	1.0949820827062	0.498927056776535	0.427412038022699	0.33987095858409	0.275815405864826	0.245194593174637	0.230337409120008	0.219615530405367	0.173037526211644	0.117632045649855
59	1.53341806198844	1.26929879797586	1.1176173960539	1.04463188202003	1.00899583061405	0.989273776005585	0.981154476360937	0.980221733536257	1.03269784430274	-0.235672236002556	-0.0228373610105645	0.0993918612211576	0.158205680855628	0.18692223273061	0.202814829746849	0.209357594173184	0.21010922508217	0.16782247058584	0.620997901845861	0.71192130794932	0.819115928719266	0.897906845639056	0.937109611093754	0.955258973645168	0.967718714781001	1.02686829792078	1.09294600516478	0.49958208726737	0.426313399940746	0.339932901355459	0.276440921640079	0.244850209330303	0.230224932661236	0.220184516044932	0.172520086188033	0.119272775305157
60	1.53639016189972	1.27150484004896	1.11646704706783	1.04538118152885	1.00803408319807	0.989282641918581	0.981484583679654	0.980007031739182	1.03262644615891	-0.238067239318366	-0.024615052958215	0.100318845413555	0.157601873829707	0.187697236370796	0.202807685339979	0.209091584231896	0.210282237945551	0.167880005257062	0.620753793576578	0.710527520483591	0.819689807231731	0.899171444553433	0.936550375497327	0.955073233463164	0.967897792838433	1.02749548646167	1.09366209896415	0.499778796709113	0.427436553839204	0.339470453597558	0.275421871580013	0.245300857406662	0.23037460742489	0.220040209812254	0.172014679680877	0.118695726391889
61	1.53634836793818	1.27045320399948	1.11737195386723	1.04626697792025	1.00852611914713	0.989840258068597	0.981253285586351	0.980272875534117	1.03205424288708	-0.238033560545965	-0.0237676144801311	0.0995896455717709	0.156888073702567	0.187300739696843	0.202358342259966	0.209277970866578	0.210068013394101	0.168341103058029	0.621439460714332	0.709065575028653	0.820233699521181	0.897653255439555	0.936871743573807	0.955306117052635	0.968253272380812	1.02798059805557	1.09435396102965	0.499226266472079	0.428614631399393	0.33903216959784	0.276645271893029	0.245041889797314	0.230186943151941	0.219753754205741	0.171623762850825	0.118138204104473
62	1.53734875434742	1.27330130055879	1.11508232698943	1.04605192040839	1.00739265540591	0.989286046732526	0.9810346413877	0.979646718393067	1.03201315939872	-0.238839700594671	-0.0260626923398672	0.101434692551344	0.157061373211119	0.188214117274855	0.20280494164329	0.209454160630174	0.210572588769695	0.168374209310771	0.619001561347024	0.709620270614411	0.819471049915459	0.898315775242284	0.93701526705099	0.95501934892475	0.967557304422378	1.02819069163778	1.0939521137566	0.501190795674536	0.428167641793789	0.339646734514576	0.276111394442171	0.244926234464717	0.230418029130763	0.220314585139394	0.171454463419095	0.118462024157684
63	1.53464580700104	1.26980906899641	1.11534292491864	1.04433089282078	1.0082504088967	0.989499489524858	0.981014287314294	0.980023469490955	1.032700448241	-0.236661588131997	-0.0232485520279091	0.10122469526889	0.158448226581458	0.187522914920986	0.202632943322025	0.209470562526057	0.210268991933918	0.167820372257741	0.62057745068503	0.71158285159625	0.819872341296405	0.898143872870612	0.937037499520246	0.954748119506116	0.967486389484512	1.02717887659873	1.09499171659009	0.499920898866707	0.426586137773274	0.339323362415164	0.276249918301543	0.244908318903607	0.230636593572191	0.22037173042939	0.172269812985345	0.117624282390024
64	1.53414739331183	1.27162301666409	1.11571260695906	1.04373652346072	1.00834179932172	0.988953145004155	0.981352684774458	0.979920004345368	1.03356361446796	-0.236259952092187	-0.0247102830627017	0.100926794882289	0.158927186451802	0.187449269896428	0.20307320339999	0.20919787215112	0.21035236711448	0.16712480816589	0.618227469636003	0.709960220280005	0.819154532844786	0.898226022399286	0.936980880909401	0.955275253902397	0.968514493722146	1.02602897194464	1.09329219590637	0.501814580967757	0.427893700607217	0.339901793044371	0.276183719856188	0.244953943803428	0.23021181356322	0.219543254559924	0.173196439122292	0.11899380488062
65	1.53004316357411	1.27042298021979	1.11673561537176	1.04634038453932	1.00743196510454	0.98911405406128	0.980977038323848	0.980949633019083	1.03303524123449	-0.232952646105127	-0.0237432592919653	0.100102425374642	0.156828920544421	0.188182440392723	0.202943538268648	0.209500578830452	0.209522662810716	0.167550586465387	0.619598099603021	0.71016356999588	0.820246509965469	0.897810999221675	0.937069457670476	0.9551820561595	0.967817548788083	1.02782239307876	1.09393652998334	0.500710088045663	0.42772983557632	0.339021846574569	0.276518157431031	0.244882566109942	0.230286914976338	0.220104872768548	0.171751248956722	0.11847458200895
66	1.53634380966482	1.26672364541747	1.11609153570659	1.04711366195225	1.00865706921272	0.98937615608195	0.98102621131968	0.979474579080851	1.03228449933009	-0.238029887358615	-0.020762229251813	0.100621443233995	0.156205791435944	0.187195216379769	0.202732328946174	0.209460953820666	0.210711303562551	0.168155555815019	0.619104486190491	0.710176765957205	0.82009152674341	0.898463328160466	0.936730728944824	0.955179278998021	0.967116956498932	1.02748027465909	1.09499969291378	0.501107855884911	0.427719201892368	0.339146736498127	0.275992492070497	0.245155523428106	0.230289152892676	0.220669430120467	0.172026937787506	0.117617854839721
67	1.53356454999943	1.26946896981949	1.11734543693698	1.044919016749	1.00901396662225	0.989938551185588	0.981185519654185	0.980454810410384	1.0348272282787	-0.235790280241481	-0.0229744903608213	0.0996110136743757	0.157974299459139	0.186907618215258	0.202279134848324	0.209332578597502	0.209921405054904	0.166106551930577	0.619408633867733	0.707650998887597	0.818749289103828	0.897834782700669	0.936926402132017	0.954935014175169	0.967660250283317	1.02769351357878	1.09306940692213	0.500862764966963	0.429754537408423	0.340228350068792	0.276498992021807	0.2449978443641	0.230485988489773	0.220231628413288	0.171855103752663	0.119173334631269
68	1.53525533784311	1.27000980576009	1.1168241522269	1.04517546794119	1.00800535180335	0.989933226593665	0.98074665923109	0.980376836592419	1.03367260726509	-0.237152765559218	-0.0234103114670188	0.100031079838501	0.157767643736254	0.187720388952366	0.202283425557147	0.209686224908148	0.209984238592856	0.167036978645242	0.621374937137503	0.709412733180603	0.818837132297382	0.899217417682314	0.936842411069642	0.954906106613904	0.968105144325826	1.02650308363662	1.09412873716034	0.499278261420118	0.428334881407855	0.340157563505044	0.275384825114755	0.245065526770106	0.230509283031393	0.219873120039141	0.172814386328558	0.118319695955324
69	1.53551204487269	1.26931710032548	1.11574977667697	1.04502932256114	1.00754112423228	0.989699935954237	0.981016233376685	0.979654282600408	1.03325211452884	-0.237359627443198	-0.0228521095685983	0.100896842457973	0.157885411873349	0.188094476838101	0.202471417842621	0.209468994333191	0.210566493314561	0.167375823747249	0.618175709459172	0.710679680723661	0.820225394444864	0.89861212246754	0.937180925039794	0.955136614032121	0.967706625978308	1.02811880628021	1.09368680591352	0.501856290802163	0.427313938755466	0.339038862066435	0.275872589352063	0.24479274250808	0.230323533545363	0.220194257548717	0.171512390701106	0.118675816823762
70	1.53501060831927	1.26952105658359	1.11637571924973	1.04468589866661	1.00843189563419	0.989890615225655	0.981254861387322	0.980014355867208	1.03317876911153	-0.236955555492741	-0.0230164633686187	0.100392439987657	0.158162152693202	0.187376667704863	0.202317763019117	0.209276701040979	0.210276335953212	0.167434927587261	0.620003865677984	0.710820232694507	0.819848853549643	0.897914831949902	0.936434505997118	0.954953987299401	0.96794513765388	1.02686241801476	1.09239754255257	0.500383110109526	0.427200677947865	0.339342289514877	0.276434486041839	0.2453942283718	0.230470699402326	0.220002058002636	0.172524824384875	0.119714742201985
71	1.53643251346651	1.27060671951729	1.11725109905794	1.04461837834337	1.00750359667202	0.989765322909877	0.980986373929366	0.980141228245831	1.03344408437619	-0.238101367425068	-0.0238913216855232	0.0996870338418875	0.158216562505414	0.188124717622041	0.202418727159184	0.209493055931882	0.210174098553206	0.167221128940659	0.620112339603037	0.710873108952187	0.819867312258805	0.898592616369014	0.936853619253586	0.955181137304164	0.967476654915589	1.02693346009914	1.09486868310885	0.500295698710873	0.427158068743514	0.33932741495784	0.275888307925478	0.245056494894155	0.230287655416311	0.22037957482411	0.172467576636574	0.117723426296456
72	1.5364599845004	1.26829850634998	1.11787391815565	1.04561499080698	1.00879797611989	0.988906454355577	0.981182396043597	0.979720819271661	1.03267963614156	-0.238123504371746	-0.0220312973410068	0.099185148357314	0.157413463610299	0.187081669554304	0.203110828063192	0.209335095692465	0.210512876157321	0.16783714324413	0.620255443008339	0.710754111834347	0.819738934879967	0.897773199304216	0.936696581481607	0.955534339937878	0.967612145697773	1.02785285334071	1.09455297849762	0.500180381884241	0.427253960032605	0.339430865130167	0.276548617688207	0.245183040432941	0.230003034608077	0.220270392467432	0.171726703204379	0.117977830123139
73	1.53820111619461	1.27056413161513	1.11588179468861	1.04578152477747	1.00838857207421	0.989158338188726	0.981195999741408	0.980198954517383	1.03218446701233	-0.239526558207549	-0.0238570031330061	0.10079045855936	0.157279265762502	0.187411579071543	0.202907852849167	0.209324133442764	0.210127581068632	0.168236164724498	0.6197863306476	0.70899753067968	0.820213888833989	0.897961758708852	0.936935490275243	0.955273073040887	0.967849622547846	1.02806019971145	1.09386778575413	0.500558406073535	0.428669463486564	0.339048133617532	0.276396671114131	0.24499052087774	0.230213570963948	0.220079026813406	0.171559617554406	0.118529978079677
74	1.53185870855476	1.26939777636709	1.11513145634069	1.0458092348957	1.00809252216229	0.989373750240796	0.981494184320202	0.979520531422156	1.03167264932068	-0.234415664300502	-0.0229171206358338	0.101395102711612	0.15725693615481	0.187650144578043	0.202734267641949	0.209083847760501	0.210674273848517	0.168648602093761	0.61974028778234	0.709405282630614	0.819806128227347	0.897927330505336	0.936843881797999	0.954904626781402	0.967892902972739	1.02822974437929	1.09351461093286	0.500595508734367	0.428340885274636	0.339376718804477	0.276424414347549	0.245064341615031	0.230510475522849	0.220044150206218	0.171422993600379	0.118814576475847
75	1.53792808537022	1.26934171856982	1.11685742199396	1.04631249535537	1.00819272211297	0.989486703257932	0.980894777135394	0.979789565953642	1.03302522893875	-0.239306542141721	-0.0228719476556642	0.100004270106395	0.156851394448405	0.187569400585145	0.202643246862484	0.209566867254459	0.210457478110079	0.167558654660335	0.620275940214755	0.709843189907495	0.819555647489807	0.89825049275877	0.937218779264376	0.955092803100338	0.967794411494728	1.02701325447018	1.0939029082978	0.500163864647676	0.427988007036536	0.339578563363834	0.276164000938973	0.244762238488667	0.230358837650212	0.220123517462858	0.172403276044763	0.118501675327062
76	1.53193361842599	1.27295901345815	1.11601532874465	1.04575956848877	1.00777133358759	0.989990300651137	0.980743900373244	0.981110296056469	1.03292585087203	-0.234476028822329	-0.0257868675811233	0.100682852988707	0.157296958769408	0.187908967539709	0.202237433645376	0.209688448074894	0.209393195929132	0.167638736355574	0.619719709016014	0.709934600097353	0.818767054839128	0.897804130214922	0.936510522192464	0.955417753814818	0.967724442987226	1.02800223006515	1.09419239255525	0.500612091694246	0.427914346084904	0.34021403392996	0.2765236926736	0.245332972342277	0.230096983048453	0.220179900092134	0.171606331157332	0.118268400613164
77	1.53468763107255	1.26898549804947	1.11609240285701	1.04574894998737	1.00805372713926	0.98967179935438	0.981189475786622	0.979682150112246	1.03261117595306	-0.23669529116788	-0.0225848949478633	0.100620744459325	0.157305515462255	0.187681406719817	0.202494091121435	0.209329390632566	0.210544036874586	0.167892310426713	0.619421452583945	0.708904212032532	0.818426003211622	0.897993744333995	0.936950564890402	0.955085171249024	0.967125021299019	1.02788233528233	1.09314964361809	0.500852435277938	0.428744662327793	0.340488863109034	0.276370896180393	0.244978373320669	0.230364987614799	0.220662931273347	0.171702945810599	0.119108677601361
78	1.53876095898714	1.26785188282967	1.11915820534639	1.04573008743554	1.00840876295605	0.988791669947433	0.980863833941793	0.980565686830922	1.03279016322695	-0.239977695579932	-0.0216713953040664	0.0981502329197146	0.157320715447294	0.1873953086801	0.203203324630035	0.209591802166975	0.209832057656511	0.167748077350017	0.620487953155255	0.708976826062663	0.820308848708766	0.898337168197546	0.936848646798498	0.955491585522024	0.968643033710106	1.0269009483167	1.09438690266178	0.49999301854201	0.428686147860538	0.338971612228027	0.276094155385504	0.245060501841021	0.230037487342101	0.219439673352506	0.172493775562945	0.1181116587929
79	1.53376815833634	1.27052721897676	1.1166283388399	1.0448556377115	1.00831431335828	0.989601597741574	0.981091757082232	0.980346315596926	1.03376244546404	-0.235954353676621	-0.0238272578707566	0.100188871879532	0.15802537210457	0.187471418873766	0.202550661593649	0.209408135166067	0.210008833286032	0.166964584448954	0.618350972676846	0.709729221750461	0.820543703341727	0.898146347526802	0.937334231801819	0.955229569200629	0.968424013195489	1.02677060378741	1.09432909837042	0.50171505867673	0.428079845844834	0.338782359631726	0.276247924152639	0.24466920352408	0.230248627605642	0.219616166362297	0.172598810921502	0.118158239148075
80	1.5328607228734	1.26958952556028	1.11805047943556	1.04612605288282	1.00787233040482	0.98886805634329	0.981102819078369	0.97996288118711	1.03389213851345	-0.235223116165264	-0.0230716376329709	0.0990428702161208	0.157001635137914	0.187827581408902	0.203141770282327	0.209399221092443	0.210317815726166	0.166860074071561	0.620067099310766	0.710211973173171	0.819388738152686	0.89849236804886	0.93679137461365	0.955066472011999	0.967957547059773	1.0264359529531	1.09355813718627	0.500332154635382	0.427690830908385	0.33971306369282	0.275969090895883	0.245106653409511	0.230380055996083	0.219992058147601	0.172868482157911	0.118779501772992
81	1.53687377348154	1.26857504557593	1.1158912142726	1.04552515281114	1.00845362388229	0.989203307672923	0.980701072609708	0.980217637815619	1.03243559904036	-0.238456947395692	-0.0222541405773977	0.100782867988529	0.157485857642919	0.187359158459621	0.202871615149569	0.209722959914583	0.21011252553128	0.168033795336595	0.619244816794403	0.711393451984429	0.819550988571188	0.898211076442034	0.937096346258844	0.955116170668123	0.968256441787392	1.02680783427508	1.09381839815807	0.500994773461133	0.426738761410388	0.339582317654024	0.276195763737028	0.244860898514564	0.230340007394165	0.219751200207056	0.172568809527178	0.118569776020475
82	1.53600634636589	1.27226924132052	1.1180169442578	1.04455469442961	1.00929233399907	0.989903532288113	0.980619971354781	0.980845553739947	1.03312978587661	-0.237757949757583	-0.0252310294175002	0.0990698938237768	0.158267880828878	0.18668330180249	0.202307354079869	0.209788313630899	0.209606532877698	0.167474399682264	0.619884147138497	0.7099097708698	0.820028975952357	0.898423926218049	0.93633587706766	0.954983772006219	0.967777701590344	1.02805256672645	1.09460976306861	0.500479582740863	0.427934354188298	0.33919714171883	0.276024243285313	0.245473706390756	0.230446698031672	0.220136982782867	0.171565768432555	0.117932071487876
83	1.53518936892865	1.27077064363874	1.11769976042543	1.04642200155997	1.00696019796888	0.988887107570225	0.981196283795422	0.980169552851353	1.03122512230716	-0.237099605916676	-0.0240234164421382	0.099325489649267	0.156763151209296	0.188562603875758	0.203126418257483	0.209323904543896	0.210151273774036	0.169009232191432	0.620196442951401	0.709266473360707	0.819606393173241	0.898287122903271	0.936392845560788	0.954980529646522	0.96763374929393	1.02696215160401	1.09373249932297	0.500227925821598	0.428452741763858	0.339537671037292	0.276134483318383	0.245427799545761	0.230449310818072	0.220252983670295	0.172444456199394	0.118638995764439
84	1.53324659608474	1.26821950928002	1.11679121381168	1.04528410028682	1.00744177955319	0.989509876277418	0.980655937490326	0.979576926742838	1.03260844759253	-0.235534063861587	-0.0219676392372594	0.100057622557801	0.157680104677764	0.188174531628633	0.202624573379034	0.209759331087762	0.21062882888231	0.167894509017848	0.620831499927548	0.710814793175851	0.820011364556702	0.897622539620382	0.937013727780319	0.95533281580025	0.9675947535198	1.02763956613689	1.09466024711891	0.499716178703733	0.427205061267944	0.339211333486351	0.276670023580712	0.244927474853154	0.230165428535685	0.220284407583061	0.171898576147956	0.117891389992814
85	1.5375488403283	1.27048937777233	1.11678018532424	1.04529971407141	1.00834383246614	0.989701541502119	0.981546854687933	0.979664025621824	1.0308510012858	-0.239000935614339	-0.0237967643433619	0.100066509629157	0.15766752264251	0.187447631530365	0.202470124046108	0.209041404468173	0.210558642108581	0.169310709636146	0.61899357462375	0.711880167020507	0.820005824350485	0.898253930251371	0.936892604138914	0.955242909022559	0.967109162222651	1.02694607742026	1.09434534488249	0.501197231605122	0.426346552480655	0.339215797943353	0.276161230908886	0.245025079755898	0.230237877994691	0.220675710971749	0.172457409237487	0.118145147242875
86	1.53524502551894	1.26724245632791	1.11682886683123	1.04525066754235	1.00891183781687	0.98890391663731	0.980684345965343	0.979205346018705	1.03213121202539	-0.237144455592754	-0.0211803019572623	0.100027280675169	0.157707045741737	0.186989916534571	0.203112873029325	0.209736438724149	0.210928259282686	0.168279079119749	0.620236494925677	0.710447099899361	0.818880223244297	0.898387360389852	0.936983952296666	0.955225732229634	0.967628575295051	1.02626338907531	1.09442682986773	0.500195650792474	0.42750135905156	0.340122839584643	0.276053709077982	0.244951468791516	0.230251719546873	0.220257153026925	0.173007539077881	0.118079484305674
87	1.53265407776852	1.26892565420673	1.11738442039652	1.04617532666805	1.00841710617226	0.990106137600475	0.9810981073087	0.979715531844309	1.03217378053448	-0.235056595615434	-0.0225366710637149	0.0995795996850668	0.156961928909148	0.187388585477284	0.202144088910663	0.209403017971524	0.210517136917867	0.168244776194724	0.619184080936784	0.71024220335307	0.819684596476737	0.898440938651421	0.937070392166859	0.954658333107876	0.96786418900506	1.02638828081347	1.09326290025817	0.501043716156442	0.427666470562752	0.33947465257332	0.276010534178771	0.244881813065965	0.230708946025984	0.220067288744577	0.172906897734742	0.119017412153822
